start_time,end_time,duration
2.170294784580499,9.300362811791384,7.130068027210886
22.6502947845805,23.92893424036281,1.2786394557823115
26.4815873015873,28.201405895691607,1.7198185941043072
31.21845804988662,44.40893424036281,13.19047619047619
44.94145124716554,46.243310657596375,1.3018594104308363
54.41519274376417,55.763492063492066,1.348299319727893
69.18308390022676,79.93546485260771,10.752380952380946
82.72031746031746,83.8364172335601,1.116099773242638
84.85655328798187,86.13519274376418,1.2786394557823115
86.24975056689343,87.6677097505669,1.4179591836734744
91.70643990929706,97.21111111111111,5.504671201814048
102.68947845804989,103.94489795918368,1.2554195011337868
110.51460317460318,111.65392290249433,1.1393197278911487
112.72049886621315,114.5564172335601,1.8359183673469488
115.08893424036282,121.59206349206349,6.5031292517006705
125.83977324263039,128.0007709750567,2.16099773242631
136.56739229024944,138.54263038548754,1.9752380952380975
139.5627664399093,142.28104308390022,2.7182766439909187
150.8012244897959,152.96222222222224,2.160997732426324
155.5148752834467,156.8631746031746,1.3482993197278859
159.02108843537414,160.71768707482994,1.6965986394558001
163.1542403628118,164.5025396825397,1.3482993197278859
168.51804988662133,169.84312925170067,1.3250793650793469
178.6419501133787,185.6094784580499,6.967528344671194
187.90671201814058,189.67297052154194,1.7662585034013603
189.76430839002268,190.88040816326532,1.116099773242638
192.2720634920635,195.03678004535146,2.7647165532879683
195.0584580498866,196.38353741496599,1.3250793650793753
196.68385487528346,199.16993197278913,2.486077097505671
222.2025850340136,224.34036281179138,2.137777777777785
231.69954648526078,234.46426303854875,2.7647165532879683
242.79868480725625,244.1005442176871,1.3018594104308363
245.28321995464853,247.583537414966,2.3003174603174728
250.6702494331066,251.7863492063492,1.1160997732426097
252.41174603174605,254.6424036281179,2.230657596371856
255.63931972789112,257.93963718820856,2.3003174603174443
265.8560997732426,270.4319727891156,4.5758730158730145
288.58843537414964,290.7262131519274,2.137777777777785
299.2463945578231,304.124126984127,4.877732426303851
310.5080725623582,311.76349206349204,1.2554195011338152
312.5978684807256,313.92294784580497,1.3250793650793753
315.52358276643986,316.66290249433104,1.139319727891177
326.43696145124716,328.43541950113377,1.998458049886608
328.549977324263,332.7311111111111,4.181133786848079
334.1227664399093,335.2620861678004,1.1393197278911202
335.6785034013605,336.8410430839002,1.162539682539716
336.95560090702946,339.302358276644,2.3467573696145223
339.44013605442177,340.62589569160997,1.1857596371881982
345.40766439909294,364.4727891156462,19.06512471655327
365.4000453514739,366.79478458049886,1.3947392290249354
380.632335600907,382.6075736961451,1.975238095238069
383.34907029478455,388.9234013605442,5.574331065759623
392.86925170068025,394.1711111111111,1.3018594104308363
396.7469841269841,398.3739229024943,1.6269387755102116
408.24086167800453,429.6279818594104,21.387120181405862
429.90507936507936,431.6713378684807,1.7662585034013318
431.69301587301584,433.0180952380952,1.3250793650793753
439.16984126984124,440.2859410430839,1.116099773242638
442.1884353741496,443.55995464852606,1.3715192743764533
456.1900680272109,457.5848072562358,1.3947392290249354
460.3232199546485,470.6112018140589,10.287981859410422
471.909977324263,475.3945124716553,3.4845351473922506
481.7784580498866,484.7289342403628,2.950476190476195
490.48594104308387,508.45972789115643,17.973786848072564
508.4814058956916,512.7089795918367,4.227573696145157
546.0745124716553,561.8888435374149,15.814331065759575
561.9337414965986,563.1659410430839,1.2321995464852762
576.9802721088436,579.0251700680271,2.0448979591835723
579.3951473922903,583.2744217687075,3.879274376417243
590.9122448979591,593.6769614512472,2.7647165532880535
597.9478911564626,599.0639909297051,1.1160997732425813
608.8380498866213,610.3488888888888,1.5108390022675167
613.8071201814058,628.1818140589569,14.374693877551067
631.6400453514739,634.6601814058956,3.020136054421755
634.7979591836735,635.9837188208617,1.1857596371881982
636.4465759637188,637.6555555555556,1.2089795918367372
638.6756916099773,640.2329705215419,1.5572789115645946
640.5797278911564,642.5549659863946,1.9752380952381827
648.8924716553288,652.3537868480726,3.4613151927437684
653.6990022675736,654.8151020408163,1.116099773242695
655.1618594104308,656.2779591836735,1.116099773242695
662.2671655328797,663.406485260771,1.139319727891234
665.4018594104308,666.7733786848072,1.3715192743763964
668.6990929705215,669.9545124716553,1.2554195011338152
673.180544217687,674.3663038548752,1.1857596371881982
675.7811791383219,676.8972789115646,1.116099773242695
677.0814965986394,679.4514739229024,2.3699773242630044
679.7517913832199,683.0273469387755,3.27555555555557
714.3263038548753,715.6049433106575,1.2786394557822405
732.1127891156463,733.2521088435374,1.1393197278911202
750.0385941043083,751.154693877551,1.116099773242695
756.6562811791383,757.865260770975,1.2089795918367372
766.6408616780045,770.9845351473923,4.343673469387795
771.9814512471655,780.992335600907,9.010884353741517
784.0790476190476,785.1951473922902,1.1160997732425813
797.8020408163266,799.0574603174603,1.2554195011337015
800.4955555555555,805.3965079365079,4.90095238095239
808.3671201814059,809.7850793650794,1.4179591836734744
817.6086621315193,819.0034013605442,1.3947392290249354
820.2557369614512,821.952335600907,1.6965986394557149
824.8068480725624,826.9910657596372,2.1842176870748062
827.3610430839002,828.6629024943311,1.3018594104308931
830.0777777777778,832.3316553287982,2.253877551020423
833.4214512471655,835.3734693877551,1.9520181405896437
835.5576870748299,839.4137414965986,3.856054421768704
842.3379138321995,845.7992290249433,3.4613151927437684
849.0484807256236,850.42,1.3715192743763964
860.8674376417233,861.983537414966,1.116099773242695
870.7591383219955,875.5207709750566,4.761632653061156
880.0935600907029,881.9991383219955,1.9055782312925658
884.5053514739229,887.1307482993197,2.6253968253968196
888.1508843537415,889.4527437641723,1.3018594104307795
890.867619047619,895.5595918367346,4.691972789115653
899.9930612244898,901.9915192743764,1.998458049886608
906.3321088435374,907.9358276643991,1.6037188208616726
913.507074829932,914.6928344671202,1.1857596371881982
917.3848072562358,918.9188662131519,1.5340589569160556
919.4281632653061,920.8693424036281,1.4411791383220134
921.4715192743764,924.2826757369614,2.811156462585018
935.357052154195,937.8431292517007,2.4860770975056994
941.626439909297,943.4391383219954,1.8126984126984098
944.7611337868481,945.9236734693877,1.1625396825396592
951.1930612244897,956.5816326530612,5.388571428571481
961.6188208616779,970.1420861678005,8.52326530612254
975.5043537414966,977.5956916099773,2.0913378684806503
979.1731065759637,980.7303854875283,1.5572789115645946
984.792335600907,986.674693877551,1.8823582766440268
996.5416326530612,997.7738321995464,1.2321995464851625
999.6066666666667,1009.3141496598639,9.707482993197232
1011.1702040816326,1012.5185034013605,1.3482993197278574
1014.2816780045351,1015.5138775510204,1.2321995464852762
1020.8761451247166,1025.1733786848072,4.2972335600906035
1029.281768707483,1030.7693877551021,1.4876190476190914
1031.580544217687,1032.8824036281178,1.3018594104307795
1036.6424943310658,1043.168843537415,6.526349206349096
1043.7013605442176,1044.8871201814059,1.185759637188312
1045.791156462585,1047.766394557823,1.9752380952381827
1048.5311111111112,1049.6472108843536,1.1160997732424676
1054.9862585034014,1056.7292970521542,1.7430385487527928
1063.1132426303855,1074.7944217687075,11.681179138322022
1080.7604081632653,1082.6195464852608,1.8591383219954878
1088.2836734693876,1090.5143310657595,2.230657596371884
1091.0236281179139,1093.2542857142857,2.230657596371884
1095.9926984126985,1097.1784580498866,1.1857596371880845
1098.7326530612245,1115.9401814058956,17.20752834467112
1122.3473469387754,1124.2297052154195,1.8823582766440268
1124.8086621315192,1129.4309750566892,4.622312925170036
1132.7963265306123,1133.9356462585033,1.1393197278910066
1134.7003628117914,1136.9774603174603,2.277097505668962
1140.0873922902495,1141.4821315192744,1.3947392290249354
1143.8954648526076,1145.3598639455781,1.4643990929705524
1151.9527891156463,1154.1602267573696,2.2074376417233452
1169.7392743764171,1170.8553741496598,1.116099773242695
1179.1201360544217,1180.259455782313,1.139319727891234
1182.8585487528344,1185.251746031746,2.393197278911657
1186.364761904762,1187.7362811791384,1.3715192743763964
1187.827619047619,1189.6867573696145,1.8591383219954878
1190.96231292517,1194.121768707483,3.159455782312989
1195.0025850340137,1196.1883446712018,1.1857596371880845
1197.9050793650792,1199.4391383219954,1.5340589569161693
1225.5832653061225,1226.699365079365,1.1160997732424676
1230.459455782313,1232.6668934240363,2.2074376417233452
1232.758231292517,1237.0786848072562,4.320453514739256
1240.1189569160997,1241.7691156462586,1.6501587301588643
1242.603492063492,1243.8124716553289,1.2089795918368509
1250.242857142857,1251.3589569160997,1.116099773242695
1253.5865306122448,1257.6980045351474,4.111473922902633
1264.1516099773241,1265.3838095238095,1.2321995464853899
1275.8080272108843,1276.9473469387756,1.139319727891234
1279.4071201814058,1281.1965986394557,1.7894784580498708
1283.4241723356008,1285.7012698412698,2.277097505668962
1286.1409070294785,1287.7214058956915,1.58049886621302
1294.7555102040817,1297.102267573696,2.3467573696143518
1297.8437641723356,1299.0759637188207,1.2321995464851625
1301.1409977324263,1302.39641723356,1.2554195011337015
1314.0048526077098,1316.3748299319727,2.3699773242628908
1320.158140589569,1321.552879818594,1.3947392290249354
1321.829977324263,1323.0621768707483,1.2321995464853899
1323.3624943310658,1332.3501587301587,8.987664399092864
1332.4879365079364,1333.6272562358276,1.139319727891234
1334.5545124716552,1335.9724716553287,1.4179591836734744
1336.3656689342404,1337.5978684807255,1.2321995464851625
1355.1273922902494,1365.995873015873,10.868480725623613
1370.87052154195,1373.194058956916,2.32353741496604
1373.5640362811791,1374.8891156462585,1.3250793650793184
1377.581088435374,1379.811746031746,2.230657596371884
1381.6445804988662,1383.6198185941043,1.9752380952381827
1392.6508390022675,1393.7901587301587,1.139319727891234
1396.4124716553288,1409.8119274376418,13.399455782312998
1411.4822222222222,1413.0627210884354,1.5804988662132473
1417.171111111111,1418.3568707482993,1.185759637188312
1427.805850340136,1428.9916099773243,1.185759637188312
1441.3895238095238,1443.5969614512471,2.2074376417233452
1446.8926530612246,1448.1248526077097,1.2321995464851625
1458.3865306122448,1463.450022675737,5.063492063492276
1464.3772789115646,1465.5398185941042,1.1625396825395455
1467.7209523809524,1469.812290249433,2.0913378684806503
1475.4531972789116,1476.5925170068026,1.1393197278910066
1479.0987301587302,1482.8154648526076,3.71673469387747
1485.7396371882087,1486.9486167800453,1.2089795918366235
1488.3402721088435,1490.594149659864,2.253877551020423
1494.145260770975,1495.6096598639456,1.4643990929705524
1497.0013151927437,1501.2985487528344,4.297233560090717
1512.3032653061225,1513.5122448979591,1.2089795918366235
1515.2986394557822,1516.461179138322,1.162539682539773
1519.0602721088435,1520.1995918367347,1.139319727891234
1522.26462585034,1527.3977777777777,5.133151927437666
1528.4643537414966,1529.88231292517,1.4179591836734744
1536.6609977324263,1538.1950566893424,1.5340589569161693
1539.8885714285714,1541.399410430839,1.5108390022676303
1543.4412244897958,1544.6037641723356,1.162539682539773
1545.8096598639456,1548.3189569160998,2.5092970521541247
1586.9089795918367,1588.187619047619,1.2786394557822405
1591.2511111111112,1592.552970521542,1.3018594104307795
1596.3595011337868,1597.638140589569,1.2786394557822405
1610.3843537414966,1611.6397732426303,1.2554195011337015
1622.4819501133786,1624.0856689342404,1.6037188208617863
1625.1986848072563,1626.3844444444444,1.1857596371880845
1626.8937414965985,1628.5439002267574,1.6501587301588643
1631.0501133786847,1632.3984126984126,1.3482993197278574
1632.4433106575964,1634.047029478458,1.603718820861559
1635.879863945578,1639.9216780045351,4.041814058957016
1642.265351473923,1643.404671201814,1.1393197278910066
1648.9991383219954,1650.5796371882086,1.5804988662132473
1652.064172335601,1655.4326077097505,3.3684353741496125
1655.8490249433107,1657.8010430839001,1.9520181405894164
1660.2143764172336,1669.4342403628118,9.219863945578254
1670.2453968253967,1671.5240362811792,1.2786394557824678
1677.0256235827665,1679.3027210884354,2.277097505668962
1684.641768707483,1685.9668480725622,1.3250793650793184
1690.1681179138322,1708.8849433106575,18.716825396825243
1712.9701133786848,1714.1326530612246,1.162539682539773
1734.7272108843538,1737.4454875283448,2.7182766439909756
1738.5585034013604,1740.2551020408164,1.6965986394559422
1753.4192743764172,1773.8543764172334,20.43510204081622
1774.5262131519273,1777.6624489795918,3.13623582766445
1778.5897052154194,1779.7522448979591,1.162539682539773
1780.0757823129252,1781.7956009070294,1.7198185941042539
1783.373015873016,1784.6748752834467,1.3018594104307795
1796.5387301587302,1797.840589569161,1.3018594104307795
1808.2880272108844,1816.9738321995465,8.685804988662085
1817.5527891156462,1820.2014058956916,2.6486167800453586
1821.1286621315191,1822.291201814059,1.162539682539773
1824.518775510204,1826.8655328798186,2.346757369614579
1827.3748299319727,1832.3222222222223,4.9473922902495815
1844.0467573696144,1845.2789569160998,1.2321995464853899
1850.8734240362812,1853.452380952381,2.5789569160997416
1856.0050340136054,1857.5390929705216,1.5340589569161693
1886.2606349206349,1887.6089342403627,1.3482993197278574
1891.5547845804988,1892.6708843537415,1.116099773242695
1897.034693877551,1898.1507936507937,1.116099773242695
1900.4015873015874,1915.6354195011338,15.233832199546441
1933.0256235827665,1934.3042630385487,1.2786394557822405
1946.3770975056689,1947.5628571428572,1.185759637188312
1948.0953741496598,1950.070612244898,1.9752380952381827
1950.8353287981859,1951.974648526077,1.139319727891234
1957.2672562358277,1958.7548752834466,1.487619047618864
1960.3090702947845,1962.16820861678,1.8591383219954878
1965.9050793650792,1967.1372789115646,1.2321995464853899
1969.643492063492,1971.8741496598639,2.230657596371884
1972.0583673469387,1974.4515646258503,2.393197278911657
1978.467074829932,1984.505804988662,6.038730158730004
2003.1731065759636,2009.049297052154,5.876190476190459
2009.4424943310657,2012.9966893424037,3.5541950113379244
2016.5013605442177,2017.733560090703,1.2321995464851625
2039.7677551020408,2042.3931519274377,2.6253968253968196
2045.735283446712,2046.8513832199546,1.116099773242695
2048.6609977324265,2056.4180045351472,7.757006802720753
2058.552698412698,2060.0867573696146,1.5340589569163967
2073.4366893424035,2074.668888888889,1.2321995464853899
2076.8268027210884,2078.476961451247,1.650158730158637
2080.2169160997732,2091.410476190476,11.193560090702704
2091.734013605442,2100.6055782312924,8.87156462585017
2100.6736961451247,2109.0344217687075,8.360725623582766
2111.819274376417,2113.0514739229025,1.2321995464853899
2115.9059863945577,2117.045306122449,1.139319727891234
2127.3302040816325,2132.3472562358274,5.017052154194971
2133.6228117913834,2134.738911564626,1.116099773242695
2135.4107482993195,2137.269886621315,1.8591383219954878
2138.777641723356,2140.009841269841,1.2321995464853899
2150.5037188208616,2151.7591383219956,1.2554195011339289
2161.417097505669,2163.6477551020407,2.230657596371657
2169.5208616780046,2170.6369614512473,1.116099773242695
2185.7980498866214,2187.099909297052,1.301859410430552
2201.0767800453514,2202.8430385487527,1.7662585034013318
2206.7424489795917,2207.9049886621315,1.162539682539773
2221.254920634921,2223.462358276644,2.207437641723118
2225.109433106576,2228.199229024943,3.0897959183671446
2230.4732426303854,2231.7286621315193,1.2554195011339289
2231.9360997732424,2233.3308390022676,1.3947392290251628
2244.7302947845806,2247.2628117913832,2.5325170068026637
2254.66843537415,2255.9006349206347,1.2321995464849351
2260.566303854875,2268.3000907029477,7.733786848072668
2269.7149659863944,2271.829523809524,2.1145578231294166
2272.640680272109,2274.708798185941,2.068117913831884
2275.5896145124716,2276.9379138321997,1.3482993197280848
2277.238231292517,2278.6561904761907,1.4179591836737018
2283.3915192743766,2284.64693877551,1.2554195011334741
2284.738276643991,2285.877596371882,1.139319727891234
2295.698095238095,2301.8297052154194,6.131609977324388
2304.9860770975056,2306.264716553288,1.2786394557824678
2306.379274376417,2310.4675283446713,4.088253968254321
2313.2291609977324,2316.6208163265305,3.3916553287981515
2317.36231292517,2318.617732426304,1.2554195011339289
2323.8639002267573,2324.98,1.116099773242695
2326.673514739229,2327.8824943310656,1.2089795918363961
2329.3438095238093,2330.4831292517006,1.139319727891234
2331.9444444444443,2335.916598639456,3.972154195011626
2336.379455782313,2337.6813151927436,1.301859410430552
2337.7262131519274,2339.097732426304,1.3715192743766238
2341.650385487528,2345.0884807256234,3.4380952380952294
2352.006485260771,2354.0049433106574,1.998458049886267
2358.809931972789,2359.9956916099773,1.185759637188312
2367.6102947845807,2368.9585941043083,1.34829931972763
2370.280589569161,2375.39052154195,5.109931972789127
2375.481859410431,2376.621179138322,1.139319727891234
2383.353424036281,2384.7249433106576,1.3715192743766238
2384.746621315193,2385.9323809523808,1.1857596371878572
2386.534557823129,2387.9060770975057,1.3715192743766238
